Studiejaar,Faculteit,Type,Codenationaliteit,Omschrijvingnationaliteit,Geslacht,Leeftijd,Leiden,Hoofdinschrijvingen
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,29,n,1
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,30,j,1
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,35,n,1
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,23,n,3
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,24,j,2
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,24,n,1
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,25,n,1
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,32,n,1
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,34,j,1
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,41,n,1
2017,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,61,n,1
2017,Geesteswetenschappen,ma,188,Australische,Man,24,n,1
2017,Geesteswetenschappen,ma,188,Australische,Man,27,n,1
2017,Geesteswetenschappen,ma,30,Belgische,Man,22,n,1
2017,Geesteswetenschappen,ma,30,Belgische,Man,23,n,1
2017,Geesteswetenschappen,ma,30,Belgische,Man,25,j,1
2017,Geesteswetenschappen,ma,30,Belgische,Man,25,n,1
2017,Geesteswetenschappen,ma,30,Belgische,Vrouw,21,j,1
2017,Geesteswetenschappen,ma,30,Belgische,Vrouw,21,n,1
2017,Geesteswetenschappen,ma,30,Belgische,Vrouw,23,n,3
2017,Geesteswetenschappen,ma,30,Belgische,Vrouw,24,j,1
2017,Geesteswetenschappen,ma,30,Belgische,Vrouw,26,n,1
2017,Geesteswetenschappen,ma,30,Belgische,Vrouw,29,n,1
2017,Geesteswetenschappen,ma,30,Belgische,Vrouw,31,n,1
2017,Geesteswetenschappen,ma,136,Braziliaanse,Man,26,n,1
2017,Geesteswetenschappen,ma,136,Braziliaanse,Vrouw,26,j,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,21,j,9
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,21,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,22,j,3
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,22,n,3
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,23,j,5
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,23,n,2
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,24,j,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,24,n,6
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,25,j,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,25,n,2
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,26,j,2
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,26,n,4
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,27,j,2
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,27,n,3
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,28,n,2
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,29,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,30,j,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,30,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,32,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,46,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Man,56,j,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,21,j,4
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,21,n,2
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,22,j,5
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,22,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,23,j,6
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,23,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,24,j,2
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,24,n,3
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,25,j,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,25,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,26,n,3
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,27,j,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,29,n,3
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,34,n,2
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,35,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,38,n,1
2017,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,39,j,1
2017,Geesteswetenschappen,ma,63,Brits Overzees Burger,Man,24,n,1
2017,Geesteswetenschappen,ma,31,Bulgaarse,Man,28,j,1
2017,Geesteswetenschappen,ma,31,Bulgaarse,Vrouw,23,j,1
2017,Geesteswetenschappen,ma,31,Bulgaarse,Vrouw,23,n,1
2017,Geesteswetenschappen,ma,16,Belarussische,Vrouw,29,j,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,22,j,3
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,22,n,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,23,j,2
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,23,n,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,24,n,2
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,25,j,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,25,n,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,26,j,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,26,n,2
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,27,n,5
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,28,n,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,29,n,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,31,n,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,37,n,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,22,j,2
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,22,n,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,23,j,4
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,24,j,5
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,24,n,5
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,25,j,2
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,25,n,5
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,26,j,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,26,n,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,30,n,2
2017,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,43,n,1
2017,Geesteswetenschappen,ma,8,Georgische,Vrouw,23,j,1
2017,Geesteswetenschappen,ma,8,Georgische,Vrouw,24,j,1
2017,Geesteswetenschappen,ma,159,Indiase,Man,24,n,1
2017,Geesteswetenschappen,ma,159,Indiase,Vrouw,23,n,1
2017,Geesteswetenschappen,ma,159,Indiase,Vrouw,27,j,1
2017,Geesteswetenschappen,ma,21,Kroatische,Vrouw,23,n,2
2017,Geesteswetenschappen,ma,21,Kroatische,Vrouw,38,n,1
2017,Geesteswetenschappen,ma,96,Mauritiaanse,Man,35,n,1
2017,Geesteswetenschappen,ma,12,Oekraïense,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,19,Russische,Vrouw,23,j,2
2017,Geesteswetenschappen,ma,19,Russische,Vrouw,23,n,1
2017,Geesteswetenschappen,ma,19,Russische,Vrouw,34,n,1
2017,Geesteswetenschappen,ma,20,Sloveense,Man,24,n,1
2017,Geesteswetenschappen,ma,20,Sloveense,Vrouw,24,n,1
2017,Geesteswetenschappen,ma,20,Sloveense,Vrouw,30,n,1
2017,Geesteswetenschappen,ma,119,Canadese,Man,35,j,1
2017,Geesteswetenschappen,ma,137,Chileense,Vrouw,26,n,1
2017,Geesteswetenschappen,ma,155,Chinese,Man,23,j,1
2017,Geesteswetenschappen,ma,155,Chinese,Man,23,n,3
2017,Geesteswetenschappen,ma,155,Chinese,Man,24,n,1
2017,Geesteswetenschappen,ma,155,Chinese,Man,25,j,1
2017,Geesteswetenschappen,ma,155,Chinese,Man,25,n,1
2017,Geesteswetenschappen,ma,155,Chinese,Man,26,n,2
2017,Geesteswetenschappen,ma,155,Chinese,Man,28,j,1
2017,Geesteswetenschappen,ma,155,Chinese,Vrouw,21,j,1
2017,Geesteswetenschappen,ma,155,Chinese,Vrouw,22,j,5
2017,Geesteswetenschappen,ma,155,Chinese,Vrouw,22,n,1
2017,Geesteswetenschappen,ma,155,Chinese,Vrouw,23,j,1
2017,Geesteswetenschappen,ma,155,Chinese,Vrouw,23,n,4
2017,Geesteswetenschappen,ma,155,Chinese,Vrouw,24,n,4
2017,Geesteswetenschappen,ma,155,Chinese,Vrouw,26,n,3
2017,Geesteswetenschappen,ma,155,Chinese,Vrouw,28,j,1
2017,Geesteswetenschappen,ma,155,Chinese,Vrouw,34,j,1
2017,Geesteswetenschappen,ma,138,Colombiaanse,Man,30,n,1
2017,Geesteswetenschappen,ma,138,Colombiaanse,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,138,Colombiaanse,Vrouw,30,n,1
2017,Geesteswetenschappen,ma,156,Cyprische,Man,25,j,1
2017,Geesteswetenschappen,ma,156,Cyprische,Man,34,n,1
2017,Geesteswetenschappen,ma,156,Cyprische,Vrouw,23,n,1
2017,Geesteswetenschappen,ma,156,Cyprische,Vrouw,26,n,1
2017,Geesteswetenschappen,ma,156,Cyprische,Vrouw,28,n,1
2017,Geesteswetenschappen,ma,32,Deense,Vrouw,23,n,1
2017,Geesteswetenschappen,ma,75,Egyptische,Vrouw,24,j,1
2017,Geesteswetenschappen,ma,75,Egyptische,Vrouw,29,n,1
2017,Geesteswetenschappen,ma,23,Estische,Vrouw,25,n,1
2017,Geesteswetenschappen,ma,23,Estische,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,77,Ethiopische,Vrouw,36,n,1
2017,Geesteswetenschappen,ma,34,Finse,Man,26,j,1
2017,Geesteswetenschappen,ma,34,Finse,Man,27,n,1
2017,Geesteswetenschappen,ma,34,Finse,Man,29,n,1
2017,Geesteswetenschappen,ma,34,Finse,Vrouw,21,n,1
2017,Geesteswetenschappen,ma,34,Finse,Vrouw,22,n,1
2017,Geesteswetenschappen,ma,34,Finse,Vrouw,24,j,1
2017,Geesteswetenschappen,ma,34,Finse,Vrouw,26,n,1
2017,Geesteswetenschappen,ma,34,Finse,Vrouw,30,n,1
2017,Geesteswetenschappen,ma,34,Finse,Vrouw,41,n,1
2017,Geesteswetenschappen,ma,35,Franse,Man,20,j,1
2017,Geesteswetenschappen,ma,35,Franse,Man,22,j,1
2017,Geesteswetenschappen,ma,35,Franse,Man,22,n,3
2017,Geesteswetenschappen,ma,35,Franse,Man,23,n,2
2017,Geesteswetenschappen,ma,35,Franse,Man,24,n,1
2017,Geesteswetenschappen,ma,35,Franse,Man,25,n,1
2017,Geesteswetenschappen,ma,35,Franse,Vrouw,20,j,2
2017,Geesteswetenschappen,ma,35,Franse,Vrouw,21,j,1
2017,Geesteswetenschappen,ma,35,Franse,Vrouw,22,j,1
2017,Geesteswetenschappen,ma,35,Franse,Vrouw,22,n,1
2017,Geesteswetenschappen,ma,35,Franse,Vrouw,23,n,2
2017,Geesteswetenschappen,ma,35,Franse,Vrouw,24,j,2
2017,Geesteswetenschappen,ma,35,Franse,Vrouw,25,n,1
2017,Geesteswetenschappen,ma,35,Franse,Vrouw,51,n,1
2017,Geesteswetenschappen,ma,37,Griekse,Man,23,n,1
2017,Geesteswetenschappen,ma,37,Griekse,Man,24,j,1
2017,Geesteswetenschappen,ma,37,Griekse,Man,24,n,2
2017,Geesteswetenschappen,ma,37,Griekse,Man,25,j,2
2017,Geesteswetenschappen,ma,37,Griekse,Man,25,n,6
2017,Geesteswetenschappen,ma,37,Griekse,Man,26,n,1
2017,Geesteswetenschappen,ma,37,Griekse,Man,28,n,1
2017,Geesteswetenschappen,ma,37,Griekse,Man,29,n,1
2017,Geesteswetenschappen,ma,37,Griekse,Man,30,n,1
2017,Geesteswetenschappen,ma,37,Griekse,Man,34,n,1
2017,Geesteswetenschappen,ma,37,Griekse,Man,40,n,1
2017,Geesteswetenschappen,ma,37,Griekse,Man,47,n,1
2017,Geesteswetenschappen,ma,37,Griekse,Vrouw,24,j,3
2017,Geesteswetenschappen,ma,37,Griekse,Vrouw,24,n,2
2017,Geesteswetenschappen,ma,37,Griekse,Vrouw,25,j,1
2017,Geesteswetenschappen,ma,37,Griekse,Vrouw,25,n,2
2017,Geesteswetenschappen,ma,37,Griekse,Vrouw,26,n,3
2017,Geesteswetenschappen,ma,37,Griekse,Vrouw,27,j,1
2017,Geesteswetenschappen,ma,37,Griekse,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,37,Griekse,Vrouw,33,n,1
2017,Geesteswetenschappen,ma,39,Hongaarse,Man,20,j,1
2017,Geesteswetenschappen,ma,39,Hongaarse,Man,23,j,1
2017,Geesteswetenschappen,ma,39,Hongaarse,Man,24,n,1
2017,Geesteswetenschappen,ma,39,Hongaarse,Man,26,j,1
2017,Geesteswetenschappen,ma,39,Hongaarse,Man,29,n,1
2017,Geesteswetenschappen,ma,39,Hongaarse,Vrouw,25,n,1
2017,Geesteswetenschappen,ma,40,Ierse,Man,23,n,1
2017,Geesteswetenschappen,ma,40,Ierse,Man,24,j,1
2017,Geesteswetenschappen,ma,40,Ierse,Man,25,j,1
2017,Geesteswetenschappen,ma,40,Ierse,Man,25,n,2
2017,Geesteswetenschappen,ma,40,Ierse,Man,26,j,1
2017,Geesteswetenschappen,ma,40,Ierse,Man,27,n,1
2017,Geesteswetenschappen,ma,40,Ierse,Man,29,n,1
2017,Geesteswetenschappen,ma,40,Ierse,Man,30,j,1
2017,Geesteswetenschappen,ma,40,Ierse,Man,43,n,1
2017,Geesteswetenschappen,ma,40,Ierse,Vrouw,24,n,1
2017,Geesteswetenschappen,ma,40,Ierse,Vrouw,26,j,1
2017,Geesteswetenschappen,ma,40,Ierse,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,160,Indonesische,Man,23,n,1
2017,Geesteswetenschappen,ma,160,Indonesische,Vrouw,20,n,1
2017,Geesteswetenschappen,ma,160,Indonesische,Vrouw,26,n,2
2017,Geesteswetenschappen,ma,161,Iraakse,Vrouw,23,j,1
2017,Geesteswetenschappen,ma,162,Iraanse,Man,29,n,1
2017,Geesteswetenschappen,ma,162,Iraanse,Vrouw,35,j,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,22,j,2
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,22,n,2
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,23,j,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,23,n,2
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,24,j,2
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,24,n,7
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,25,j,2
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,27,n,2
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,28,n,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,32,j,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,32,n,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Man,34,n,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,21,j,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,22,j,5
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,22,n,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,23,j,5
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,23,n,2
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,24,j,3
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,24,n,11
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,25,n,10
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,26,n,4
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,27,j,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,28,n,3
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,29,n,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,33,j,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,33,n,1
2017,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,42,n,1
2017,Geesteswetenschappen,ma,164,Japanse,Vrouw,31,n,1
2017,Geesteswetenschappen,ma,164,Japanse,Vrouw,34,j,1
2017,Geesteswetenschappen,ma,166,Jordaanse,Vrouw,28,n,1
2017,Geesteswetenschappen,ma,85,Kameroense,Vrouw,39,j,1
2017,Geesteswetenschappen,ma,86,Kenyaanse,Vrouw,37,n,1
2017,Geesteswetenschappen,ma,22,Letse,Vrouw,23,n,1
2017,Geesteswetenschappen,ma,22,Letse,Vrouw,45,n,1
2017,Geesteswetenschappen,ma,169,Libanese,Man,22,j,1
2017,Geesteswetenschappen,ma,24,Litouwse,Man,23,j,1
2017,Geesteswetenschappen,ma,24,Litouwse,Man,28,n,1
2017,Geesteswetenschappen,ma,24,Litouwse,Vrouw,26,n,1
2017,Geesteswetenschappen,ma,45,Luxemburgse,Vrouw,23,j,1
2017,Geesteswetenschappen,ma,45,Luxemburgse,Vrouw,25,j,1
2017,Geesteswetenschappen,ma,45,Luxemburgse,Vrouw,28,j,1
2017,Geesteswetenschappen,ma,46,Maltese,Man,22,n,1
2017,Geesteswetenschappen,ma,94,Marokkaanse,Vrouw,22,j,1
2017,Geesteswetenschappen,ma,128,Mexicaanse,Man,32,n,1
2017,Geesteswetenschappen,ma,128,Mexicaanse,Vrouw,25,n,1
2017,Geesteswetenschappen,ma,128,Mexicaanse,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,21,j,5
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,21,n,24
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,22,j,14
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,22,n,62
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,23,j,9
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,23,n,104
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,24,j,12
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,24,n,101
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,25,j,8
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,25,n,85
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,26,j,4
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,26,n,64
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,27,j,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,27,n,39
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,28,n,29
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,29,n,26
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,30,n,11
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,31,n,13
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,32,n,8
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,33,n,8
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,34,n,3
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,35,j,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,35,n,4
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,36,n,3
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,38,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,39,n,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,40,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,41,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,43,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,44,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,45,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,46,n,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,47,n,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,53,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,54,n,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,55,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,57,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,59,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,60,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,62,n,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,63,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,66,n,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,69,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,70,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,71,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,75,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Man,81,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,20,j,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,20,n,4
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,21,j,11
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,21,n,43
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,22,j,22
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,22,n,134
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,23,j,22
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,23,n,164
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,24,j,12
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,24,n,142
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,25,j,9
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,25,n,107
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,26,j,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,26,n,71
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,27,j,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,27,n,48
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,28,j,3
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,28,n,34
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,29,n,20
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,30,j,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,30,n,15
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,31,n,13
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,32,j,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,32,n,4
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,33,n,5
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,34,j,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,34,n,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,35,n,3
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,37,n,3
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,38,n,5
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,39,n,3
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,40,n,4
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,43,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,45,j,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,45,n,7
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,47,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,48,n,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,49,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,52,n,3
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,53,n,3
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,54,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,56,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,58,n,3
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,60,n,3
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,61,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,62,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,63,n,1
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,67,n,2
2017,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,68,n,2
2017,Geesteswetenschappen,ma,48,Noorse,Man,23,n,1
2017,Geesteswetenschappen,ma,48,Noorse,Man,26,n,1
2017,Geesteswetenschappen,ma,48,Noorse,Vrouw,24,j,1
2017,Geesteswetenschappen,ma,48,Noorse,Vrouw,25,n,1
2017,Geesteswetenschappen,ma,2,Onbekend,Vrouw,32,n,1
2017,Geesteswetenschappen,ma,2,Onbekend,Vrouw,35,n,1
2017,Geesteswetenschappen,ma,49,Oostenrijkse,Man,27,n,1
2017,Geesteswetenschappen,ma,49,Oostenrijkse,Vrouw,22,j,1
2017,Geesteswetenschappen,ma,49,Oostenrijkse,Vrouw,24,j,2
2017,Geesteswetenschappen,ma,49,Oostenrijkse,Vrouw,24,n,1
2017,Geesteswetenschappen,ma,49,Oostenrijkse,Vrouw,27,n,1
2017,Geesteswetenschappen,ma,49,Oostenrijkse,Vrouw,39,n,1
2017,Geesteswetenschappen,ma,176,Pakistaanse,Vrouw,26,n,1
2017,Geesteswetenschappen,ma,50,Poolse,Man,22,j,1
2017,Geesteswetenschappen,ma,50,Poolse,Man,23,j,1
2017,Geesteswetenschappen,ma,50,Poolse,Man,24,n,2
2017,Geesteswetenschappen,ma,50,Poolse,Man,25,n,1
2017,Geesteswetenschappen,ma,50,Poolse,Man,26,n,1
2017,Geesteswetenschappen,ma,50,Poolse,Vrouw,22,j,1
2017,Geesteswetenschappen,ma,50,Poolse,Vrouw,24,n,2
2017,Geesteswetenschappen,ma,50,Poolse,Vrouw,25,n,1
2017,Geesteswetenschappen,ma,50,Poolse,Vrouw,27,n,1
